frame_idx,filename,img_w,img_h,b_nose_x,b_nose_y,w_nose_x,w_nose_y,b_neck_x,b_neck_y,w_neck_x,w_neck_y,b_tail_x,b_tail_y,w_tail_x,w_tail_y,keypoints_per_mouse,nose_dist,neck_dist,tail_dist,b_body_len,w_body_len,min_pairwise_dist,b_orientation,w_orientation,b_facing_toward_w,w_facing_toward_b,b_nose_speed,w_nose_speed,nose_approach_velocity,relative_dist_change,nose_dist_roll5_mean,nose_dist_roll5_min,nose_dist_roll5_std,approach_in_window,is_close_interaction
596,frame_000596.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
597,frame_000597.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
598,frame_000598.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
599,frame_000599.jpg,1035,573,0.0,0.0,0.0,0.0,0.0,0.0,707.6973046875,346.8116015625,0.0,0.0,578.9663671874999,289.386328125,7,0.0,788.1077096693691,647.2607675735964,0.0,647.2607675735964,0.0,0.0,-2.678078885800205,0.8944870385978846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
600,frame_000600.jpg,1035,573,0.0,0.0,,,683.879765625,95.2723828125,,,512.6593359375,164.2490625,0.0,0.0,7,,,538.3282913390373,538.3282913390373,,538.3282913390373,-2.831539269696753,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
601,frame_000601.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
602,frame_000602.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
603,frame_000603.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,608.666484375,426.8387109375,7,,,,,743.4152099306342,,,-2.53001576778276,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
604,frame_000604.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
605,frame_000605.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
606,frame_000606.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
607,frame_000607.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,875.1882421875,342.298359375,7,,,,,939.746043404314,,,-2.768770029229778,,,0.0,0.0,0.0,0.0,,,0.0,0,0
608,frame_000608.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
609,frame_000609.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
610,frame_000610.jpg,1035,573,0.0,0.0,,,793.5290625,293.7615234375,,,741.86390625,173.05289062499995,,,7,,,,761.7803872181122,,,-2.9124229612088954,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
611,frame_000611.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
612,frame_000612.jpg,1035,573,,,817.130625,484.2684375,,,807.7679296875,437.595234375,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
613,frame_000613.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
614,frame_000614.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
615,frame_000615.jpg,1035,573,,,756.4144921875001,262.0241015625,,,0.0,0.0,,,757.178203125,471.87984375,7,,,,,209.85713183845465,,,-1.5744355294112224,,,0.0,0.0,0.0,0.0,,,0.0,0,0
616,frame_000616.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
617,frame_000617.jpg,1035,573,0.0,0.0,,,165.829921875,363.1100390625,,,235.52578125,474.2912109375,,,7,,,,529.5512689116919,,,-2.0317080030948995,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
618,frame_000618.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
619,frame_000619.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
620,frame_000620.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
621,frame_000621.jpg,1035,573,568.4369531250001,414.95109375,,,0.0,0.0,,,311.48496093750003,356.209921875,,,7,,,,263.58082548313973,,,0.22474552005448456,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
622,frame_000622.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
623,frame_000623.jpg,1035,573,0.0,0.0,,,631.573359375,171.850546875,,,500.41546875,203.23171875,,,7,,,,540.109963683657,,,-2.7558164468570565,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
624,frame_000624.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
625,frame_000625.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,810.94078125,316.6550390625,7,,,,,870.5718605939625,,,-2.769321212342806,,,0.0,0.0,0.0,0.0,,,0.0,0,0
626,frame_000626.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
627,frame_000627.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
628,frame_000628.jpg,1035,573,,,,,,,,,,,703.9232812500001,287.533828125,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
629,frame_000629.jpg,1035,573,249.7512890625,149.32441406249998,,,259.73296875,181.4314453125,,,320.304375,311.540625,,,7,,,,176.89498869731656,,,-1.981049637519432,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
630,frame_000630.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
631,frame_000631.jpg,1035,573,416.478515625,342.2426953125,,,0.0,0.0,,,401.2822265625,475.7162109375,,,7,,,,134.33579781490926,,,-1.4574320018134903,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
632,frame_000632.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
633,frame_000633.jpg,1035,573,0.0,0.0,,,0.0,0.0,,,621.29109375,338.89171875,,,7,,,,707.7077223051903,,,-2.6422389013619334,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
634,frame_000634.jpg,1035,573,741.8616796875,224.32171875,,,674.0183203125,232.867265625,,,507.633984375,245.5742578125,,,7,,,,235.1898885326672,,,-0.09048675107290759,,,,775.0348284378664,0.0,0.0,0.0,,,0.0,0,0
635,frame_000635.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
636,frame_000636.jpg,1035,573,,,,,,,,,,,153.29214843749995,510.3214453125,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
637,frame_000637.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
638,frame_000638.jpg,1035,573,,,294.053203125,401.970234375,,,0.0,0.0,,,0.0,0.0,7,,,,,498.04352780812735,,,0.9392213220373662,,,0.0,0.0,0.0,0.0,,,0.0,0,0
639,frame_000639.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
640,frame_000640.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
641,frame_000641.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
642,frame_000642.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
643,frame_000643.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
644,frame_000644.jpg,1035,573,,,,,0.0,0.0,,,631.7047265625,295.2844921875,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
645,frame_000645.jpg,1035,573,,,,,0.0,0.0,,,701.612109375,272.2440234375,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
646,frame_000646.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
647,frame_000647.jpg,1035,573,,,736.6470703125001,322.980703125,,,757.2383203125,368.3201953125,,,701.5653515625,507.9479296875,7,,,,,188.26471228745262,,,-1.3833581991154744,,,0.0,0.0,0.0,0.0,,,0.0,0,0
648,frame_000648.jpg,1035,573,0.0,0.0,,,0.0,0.0,,,237.7634765625,213.745546875,,,7,,,,319.716483147146,,,-2.4093391947856553,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
649,frame_000649.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
650,frame_000650.jpg,1035,573,,,,,,,,,,,516.21515625,433.7677734375,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
651,frame_000651.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
652,frame_000652.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
653,frame_000653.jpg,1035,573,398.096015625,127.8024609375,,,453.777890625,119.3905078125,,,547.3669921875,122.5678125,,,7,,,,149.36273292955863,,,3.1065389255749922,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
654,frame_000654.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
655,frame_000655.jpg,1035,573,435.894140625,195.1114453125,,,474.9191015625,237.5942578125,,,602.2829296875001,329.05921875,,,7,,,,213.60532562309626,,,-2.4637928602221155,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
656,frame_000656.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
657,frame_000657.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
658,frame_000658.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
659,frame_000659.jpg,1035,573,,,0.0,0.0,,,170.54800781249995,116.8611328125,,,84.7875,189.2288671875,7,,,,,207.3559363348793,,,-1.9920428788923,,,0.0,0.0,0.0,0.0,,,0.0,0,0
660,frame_000660.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
661,frame_000661.jpg,1035,573,,,,,0.0,0.0,,,446.314453125,418.8008203125,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
662,frame_000662.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
663,frame_000663.jpg,1035,573,428.359453125,309.81726562499995,0.0,0.0,636.2647265625001,209.319140625,0.0,0.0,486.944765625,275.1251953125,0.0,0.0,7,528.657317324655,669.8113950207488,559.2933737005361,68.08655214717582,0.0,528.657317324655,2.6069553808182975,0.0,0.4506619181759156,0.8426274345852968,0.0,0.0,0.0,0.0,528.657317324655,528.657317324655,0.0,0,0
664,frame_000664.jpg,1035,573,,,0.0,0.0,,,207.6202734375,473.8258593750001,,,116.4692578125,368.0574609375,7,,,,,386.0458296202071,,,-1.8772694763278264,,,0.0,0.0,0.0,0.0,528.657317324655,528.657317324655,0.0,0,0
665,frame_000665.jpg,1035,573,0.0,0.0,,,0.0,0.0,,,811.9471874999999,473.077734375,,,7,,,,939.7131360423473,,,-2.6140312304705415,,,,0.0,0.0,0.0,0.0,528.657317324655,528.657317324655,0.0,0,0
666,frame_000666.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,528.657317324655,528.657317324655,0.0,0,0
667,frame_000667.jpg,1035,573,0.0,0.0,,,616.2390234375,165.6540234375,,,761.9319140625,229.2491015625,,,7,,,,795.6729178715073,,,-2.849329886024815,,,,0.0,0.0,0.0,0.0,528.657317324655,528.657317324655,0.0,0,0
668,frame_000668.jpg,1035,573,,,628.1689453125,312.204140625,,,692.45203125,323.541796875,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
669,frame_000669.jpg,1035,573,,,,,,,,,,,795.5240625,309.8105859375,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
670,frame_000670.jpg,1035,573,,,,,0.0,0.0,0.0,0.0,,,617.127421875,270.001875,7,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
671,frame_000671.jpg,1035,573,,,293.2939453125,314.074453125,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
672,frame_000672.jpg,1035,573,258.5328515625,205.164375,,,185.913515625,169.29,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
673,frame_000673.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
674,frame_000674.jpg,1035,573,332.47921875000003,162.37652343750003,,,280.106015625,150.8162109375,,,205.9948828125,256.076953125,,,7,,,,157.41047538576487,,,-0.6375913164162641,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
675,frame_000675.jpg,1035,573,,,,,,,,,683.0848828124999,254.028515625,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
676,frame_000676.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
677,frame_000677.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
678,frame_000678.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
679,frame_000679.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
680,frame_000680.jpg,1035,573,,,,,,,0.0,0.0,,,775.0040625,375.251484375,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
681,frame_000681.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
682,frame_000682.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
683,frame_000683.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
684,frame_000684.jpg,1035,573,,,848.18671875,276.3854296875,0.0,0.0,789.187265625,310.8125390625,0.0,0.0,620.8903124999999,389.0494921875,7,,848.1868748472488,732.7102343544133,,253.68651377865746,732.7102343544133,,-0.46017779940017084,,,0.0,0.0,0.0,0.0,,,0.0,0,0
685,frame_000685.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
686,frame_000686.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
687,frame_000687.jpg,1035,573,0.0,0.0,,,0.0,0.0,,,335.1978515625,502.940390625,,,7,,,,604.4060193397675,,,-2.1586671276916443,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
688,frame_000688.jpg,1035,573,602.5233984375001,48.997734375,757.703671875,435.4020703125,558.399609375,80.77968750000001,0.0,0.0,435.5712890625,136.52390625,,,7,416.40032192042986,564.2122664944021,,188.5042110613289,,416.40032192042986,-0.4828660547047501,,,,604.5123850166823,0.0,0.0,0.0,416.40032192042986,416.40032192042986,0.0,0,0
689,frame_000689.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,416.40032192042986,416.40032192042986,0.0,0,0
690,frame_000690.jpg,1035,573,,,227.61703125,356.41476562500003,,,174.6582421875,333.39433593750005,,,0.0,0.0,7,,,,,422.8959660136133,,,1.0024559073511279,,,0.0,0.0,0.0,0.0,416.40032192042986,416.40032192042986,0.0,0,0
691,frame_000691.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,416.40032192042986,416.40032192042986,0.0,0,0
692,frame_000692.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,416.40032192042986,416.40032192042986,0.0,0,0
693,frame_000693.jpg,1035,573,425.56734375,376.0508203125,0.0,0.0,487.2720703125,365.418984375,0.0,0.0,584.0251171875,262.453828125,0.0,0.0,7,567.9100135797349,609.0690475211217,640.2869274031292,194.9695940315233,0.0,567.9100135797349,2.5196200018705466,0.0,0.3754604755077917,0.8451609440797688,0.0,0.0,0.0,0.0,567.9100135797349,567.9100135797349,0.0,0,0
694,frame_000694.jpg,1035,573,743.4202734375,438.30773437500005,,,681.01640625,383.7191015625,,,532.117265625,380.488359375,,,7,,,,219.07085893838112,,,0.26709443383687836,,,,323.89258753406557,0.0,0.0,0.0,567.9100135797349,567.9100135797349,0.0,0,0
695,frame_000695.jpg,1035,573,,,0.0,0.0,,,492.52453125,311.79890625,,,381.4791796875,223.4021484375,7,,,,,442.0801787702528,,,-2.611813181613701,,,0.0,0.0,0.0,0.0,567.9100135797349,567.9100135797349,0.0,0,0
696,frame_000696.jpg,1035,573,,,,,,,0.0,0.0,,,560.3456249999999,222.95015625,7,,,,,,,,,,,0.0,0.0,0.0,0.0,567.9100135797349,567.9100135797349,0.0,0,0
697,frame_000697.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,567.9100135797349,567.9100135797349,0.0,0,0
698,frame_000698.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
699,frame_000699.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,270.0619921875,174.92097656250002,7,,,,,321.76206685353696,,,-2.5668312458241793,,,0.0,0.0,0.0,0.0,,,0.0,0,0
700,frame_000700.jpg,1035,573,0.0,0.0,,,685.6810546874999,151.4841796875,,,743.743125,274.495078125,,,7,,,,792.780791833162,,,-2.7880288622636336,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
701,frame_000701.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
702,frame_000702.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
703,frame_000703.jpg,1035,573,,,0.0,0.0,,,668.0355468749999,401.77875,,,738.9649218750001,294.053203125,7,,,,,795.3215966071822,,,-2.7628756632122187,,,0.0,0.0,0.0,0.0,,,0.0,0,0
704,frame_000704.jpg,1035,573,0.0,0.0,893.9024999999999,338.5688671875,167.8627734375,312.01265625,901.2701953125,376.8256640625,256.317421875,232.5577734375,,,7,955.8716217855183,736.2656941913276,,346.0949851454862,,736.2656941913276,-2.4047569212411046,,,,0.0,955.8716217855183,0.0,0.0,955.8716217855183,955.8716217855183,0.0,0,0
705,frame_000705.jpg,1035,573,,,,,,,,,665.011875,365.516953125,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,955.8716217855183,955.8716217855183,0.0,0,0
706,frame_000706.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,955.8716217855183,955.8716217855183,0.0,0,0
707,frame_000707.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,955.8716217855183,955.8716217855183,0.0,0,0
708,frame_000708.jpg,1035,573,,,402.3309375,468.9251953125,,,467.8297265625,485.8337109375,,,599.2525781249999,504.6882421875,7,,,,,200.14276921294223,,,-2.9619401516194537,,,0.0,0.0,0.0,0.0,955.8716217855183,955.8716217855183,0.0,0,0
709,frame_000709.jpg,1035,573,,,,,,,,,270.785625,175.466484375,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
710,frame_000710.jpg,1035,573,811.0209375,389.83546875,,,775.2178125,421.23,,,654.4869140625,476.16375,,,7,,,,178.76093711186147,,,-0.5039929731564623,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
711,frame_000711.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
712,frame_000712.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
713,frame_000713.jpg,1035,573,,,0.0,0.0,,,737.1168749999999,473.843671875,,,617.2565625,497.3895703125,7,,,,,792.7181394448911,,,-2.46332096113982,,,0.0,0.0,0.0,0.0,,,0.0,0,0
714,frame_000714.jpg,1035,573,,,665.9715234375,317.98875,,,602.311875,312.110625,,,413.8311328125,346.9140234375,7,,,,,253.79410558159483,,,-0.11421960722264206,,,0.0,737.9938449311262,0.0,0.0,,,0.0,0,0
715,frame_000715.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
716,frame_000716.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
717,frame_000717.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
718,frame_000718.jpg,1035,573,789.51234375,284.20734375,,,765.9998437500001,324.7730859375,,,645.6853125,439.0246875,,,7,,,,211.31640931076353,,,-0.8221822319868869,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
719,frame_000719.jpg,1035,573,0.0,0.0,722.5262109375,435.2016796875,0.0,0.0,703.7830078124999,402.9165234375,229.3025390625,448.6278515625,636.0665625,361.2887109375,7,843.4717704194504,810.9576110651967,416.034969982304,503.83192000715263,113.74707801686407,416.034969982304,-2.043300083081378,0.7073226441498026,-0.6970801397369724,-0.9177139798980903,839.1087862578063,0.0,0.0,0.0,843.4717704194504,843.4717704194504,0.0,0,0
720,frame_000720.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,843.4717704194504,843.4717704194504,0.0,0,0
721,frame_000721.jpg,1035,573,275.0940234375,437.1254296875,,,208.0121484375,442.86328125,,,100.858828125,434.9879296875,,,7,,,,174.24830613763518,,,0.012267284882468232,,,,0.0,0.0,0.0,0.0,843.4717704194504,843.4717704194504,0.0,0,0
722,frame_000722.jpg,1035,573,256.5912890625,439.4009765625,826.3330078125,380.9225390625,274.25460937500003,365.21859375,859.0412109375,407.4542578125,302.10890625,233.3281640625,0.0,0.0,7,572.7349768755577,586.3098333524848,381.7221808859792,211.03994296361992,909.9056108005242,381.7221808859792,1.7881870277999696,0.43194683750099944,-0.8654123472523815,-0.3053133302740841,18.642137563383937,0.0,0.0,0.0,708.103373647504,572.7349768755577,191.43982263158884,0,0
723,frame_000723.jpg,1035,573,279.3378515625,471.1339453125,,,313.91191406250005,469.03875,,,365.2030078125,471.2942578125,,,7,,,,85.86530590369179,,,-3.139725629517049,,,,39.043404196546234,0.0,0.0,0.0,708.103373647504,572.7349768755577,191.43982263158884,0,0
724,frame_000724.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,572.7349768755577,572.7349768755577,0.0,1,0
725,frame_000725.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,572.7349768755577,572.7349768755577,0.0,1,0
726,frame_000726.jpg,1035,573,759.67640625,366.9308203125,0.0,0.0,772.781953125,418.428984375,0.0,0.0,0.0,0.0,187.8528515625,296.3844140625,7,843.6506795517439,878.7916488228502,350.90228659747163,843.6506795517439,350.90228659747163,350.90228659747163,0.4499629468893766,-2.1357093341397717,-0.9469420089476611,-0.6347335680108338,0.0,0.0,0.0,0.0,708.1928282136507,572.7349768755577,191.56633049224982,1,0
727,frame_000727.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,843.6506795517439,843.6506795517439,0.0,0,0
728,frame_000728.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,843.6506795517439,843.6506795517439,0.0,0,0
729,frame_000729.jpg,1035,573,,,,,,,,,,,776.5715625,362.30625,7,,,,,,,,,,,0.0,0.0,0.0,0.0,843.6506795517439,843.6506795517439,0.0,0,0
730,frame_000730.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,843.6506795517439,843.6506795517439,0.0,0,0
731,frame_000731.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
732,frame_000732.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
733,frame_000733.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
734,frame_000734.jpg,1035,573,891.0101953125001,184.7267578125,0.0,0.0,852.1477734375,130.783828125,,,0.0,0.0,,,7,909.9577700106404,,,909.9577700106404,,909.9577700106404,0.20442672772217613,,,,0.0,0.0,0.0,0.0,909.9577700106404,909.9577700106404,0.0,0,0
735,frame_000735.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,909.9577700106404,909.9577700106404,0.0,0,0
736,frame_000736.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,909.9577700106404,909.9577700106404,0.0,0,0
737,frame_000737.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,909.9577700106404,909.9577700106404,0.0,0,0
738,frame_000738.jpg,1035,573,749.598984375,136.8779296875,251.6839453125,133.558125,695.0682421875,183.361875,201.39703125,129.8598046875,593.6260546875,283.338984375,85.08140625,156.718828125,7,497.9261061922482,496.56191561196204,524.0709144984054,213.95886365251778,168.20470918293645,496.56191561196204,-0.7539574488510523,-0.13813240262622065,-0.6353356888977528,0.9646911399030001,0.0,0.0,0.0,0.0,703.9419381014443,497.9261061922482,291.35038354956095,0,0
739,frame_000739.jpg,1035,573,,,698.6307421875,409.1820703125,,,741.92625,435.920859375,,,,,7,,,,,,,,,,,0.0,525.099989017759,0.0,0.0,497.9261061922482,497.9261061922482,0.0,1,0
740,frame_000740.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,497.9261061922482,497.9261061922482,0.0,1,0
741,frame_000741.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,497.9261061922482,497.9261061922482,0.0,1,0
